"name","birthDate","birthPlace","region","country"
"Derek Lee","1981-09-26","College Park","Fulton Countty, Georgia","United States"
"Dean Wells","1970-07-20","Louisville","Jefferson County, Kentuckyy","United States"
"Warren Williams","1965-07-29","Fort Myers","Lee Countty, Florida","United States"
"James Washington","1996-04-02","Abilene","Taylor County, Texas","United States"
"John Smith","1954-09-01","Sacramento","Californiaa","United States"
"Jeff Carlson","1966-04-23","Long Beach","Californiaa","United States"
"Jason Bell","1978-04-01","Long Beach","California","United States"
"Mike Barr","1978-12-08","Lynchburg","Virginia","United States"
"Matt Brown","1891-09-02","Duluth","Minnesotaa","United States"
"Colin Brown","1985-08-29","Chillicothe","Livingston County, Missouri","United States"
"John Small","1946-11-20","Lumberton","Robeson County, North Carolina","United States"
"Bill Johnson","1916-10-04","Larrabee","Iowa","United States"
"Walter Murray","1962-12-13","Berkeley","Caalifornia","United States"
"Roger Jackson","1959-02-28","Macon","Georgia (U.S. state)","United States"
"Paul Williams (American football)","1983-12-02","Hanford","California","United States"
"David Thomas","1983-07-05","Plainview","Texaas","United States"
"John Campbell","1938-10-07","Wadena","Wadena County, Minnesota","United States"
"Louis Clark","1964-07-03","Tupelo","Mississippii","United States"
"David Thompson","1975-01-13","Okmulgee","Oklahomaa","United States"
"John Ford","1966-07-31","Belle Glade","Palm Beach County, Floridaa","United States"
"John Ford","1966-07-31","Belle Glade","Floridaa","United States"
"John Brown","1990-04-03","Homestead","Floridda","United States"
"Stanley Wilson","1982-11-05","Carson","Caalifornia","United States"
"Dennis Nelson","1946-02-02","Kewanee","Illinoiss","United States"
"Zach Thomas","1960-09-08","Cocoa","Florrida","United States"
"David Peacock","1890-03-15","Eastman","Georgia (U.S. state))","United States"
"Justin Simmons","1993-11-19","Manassas","Virginia","United States"
"Justin Thomas","1994-03-15","Montgomery","Alabama","United States"
"Matangi Tonga","1988-01-06","Redwood City","Californiaa","United States"
"Ben Bass","1989-10-12","Grapevine","Denton County, Texass","United States"
"Flavio Tosi","1912-04-30","Beverly","Essex County, Massachusettss","United States"
"Mike Wells","1971-06-01","Arnold","Jefferson County, Missouri","United States"
"Alejandro Villanueva","1988-09-22","Meridian","Lauderdale County,, Mississippi","United States"
"Kevin Lee","1971-01-01","Mobile","Mobile County, Alabamaa","United States"
"Drew Miller","1978-03-17","Tacoma","Pierce County, Washingtonn","United States"
"Bob Bryant","1918-06-14","Frederick","Tillman County,  Oklahoma","United States"
"Sean Richardson","1990-01-20","Linden","Alabama","United States"
"Tyler Wilson","1989-08-16","Fort Smith","Arkansas","United States"
"Robert Lester","1988-08-30","Foley","Baldwin County, Alabamaa","United States"
"Seth Williams","1986-10-24","Fayetteville","Cumbeerland County, North Carolina","United States"
"Jeff Davis","1960-01-26","Greensboro","Guilford County, North Carolinaa","United States"
"Charles Davis","1983-03-13","Fraser","Macomb County, Michigan","United States"
"Frank Walker","1981-08-06","Tuskegee","Macon County, Alabama","United States"
"Sean Richardson","1990-01-20","Linden","Marengo County, Alabama","United States"
"Steve Strachan","1963-03-22","Everett","Massachusetts","United States"
"Robert Hunt","1975-07-22","Hampton","Virginiaa","United States"
"Reggie Williams","1983-07-23","Lake Charles","Calcasieu Parish, Louisiana","United States"
"Jerry Reynolds","1970-04-02","Fort Thomas","Campbell County, Kentuckyy","United States"
"John Johnson","1968-05-08","LaGrange","Troup County, Georgiaa","United States"
"Willie Brown","1940-12-02","Yazoo City","Yazoo County, Mississippi","United States"
"Kevin Turner","1958-02-05","Fremont","Californiaa","United States"
"Ken Carpenter","1926-02-26","Seaside","Clatsop County, Oregonn","United States"
"John Potter","1990-01-24","Kalamazoo","Kalamazoo County, Michigan","United States"
"Terry Jones","1956-11-08","Sandersville","Washington County, Georgiaa","United States"
"Travis Taylor","1979-03-30","Fernandina Beach","Florida","United States"
"Dexter Jackson","1986-08-05","Decatur","Georgia (UU.S. state)","United States"
"Fred Perry","1975-01-05","Fort Smith","Arkansas","United States"
"Justin Green","1991-02-26","Louisville","Kentuckky","United States"
"Eric Moore","1965-01-28","Berkeley","Missourii","United States"
"Al Hunter","1955-02-21","Greenville","North Carolinaa","United States"
"Dexter Jackson","1986-08-05","Decatur","DeKalb County, Georgia","United States"
"Keith Williams","1988-04-08","Florissant","St. Louis County, Missouri","United States"
"John Carlson","1984-05-12","St. Cloud","Stearns County,, Minnesota","United States"
"Kevin Hardy","1973-07-24","Evansville","Indianaa","United States"
"Pete Johnson","1954-03-02","Fort Valley","Georgia (U.S. state)","United States"
"Spike Jones","1947-07-09","Louisville","Georgia (U.S.  state)","United States"
"Kerry Brown","1985-06-19","Marietta","Georgia (U.S. state)","United States"
"George Rice","1944-06-20","Liberty","Missouri","United States"
"D. J. Johnson","1966-07-14","Louisville","Jefferson County, Kentucky","United States"
"Nick Hardwick","1981-09-02","Franklin","Johnson Counnty, Indiana","United States"
"Erik Christensen","1931-10-31","Elizabeth","Union County, New Jersey","United States"
"Bernard Williams","1972-07-18","Memphis","Tennesseee","United States"
"Brian Jones","1980-07-02","Chico","Caliifornia","United States"
"George Rogers","1958-12-08","Duluth","Minnessota","United States"
"Bob Martin","1953-11-14","David City","Nebraskaa","United States"
"Charles Bennett","1983-04-04","Camden","South Carolinaa","United States"
"Charles Jackson","1962-03-12","Fort Gaines","Clay County, Georgiaa","United States"
"Rex Norris","1939-12-10","Tipton","Indianaa","United States"
"David Reed","1987-03-22","Dubuque","Iowaa","United States"
"Mark Carrier","1965-10-28","Lafayette","Louisiana","United States"
"Paul Thompson","1983-11-23","Leander","Travis County, Texass","United States"
"Mike Reid","1970-11-24","Spartanburg","Spartanburg County, South Carolinaa","United States"
"Edmund Nelson","1960-04-30","Live Oak","Floridda","United States"
"Levi Brown","1984-03-16","Norfolk","Virginiaa","United States"
"Brent Williams","1964-10-23","Flint","Michigan","United States"
"Sherman White","1948-10-06","Manchester","New Hampshiree","United States"
"Tim Spencer","1960-12-10","Martins Ferry","Ohio","United States"
"Ken Rice","1939-09-14","Bainbridge","Decatur County, Georgiaa","United States"
"Sherman White","1948-10-06","Manchester","Hillsborough County, New Hampshiree","United States"
"C. J. Wilson (cornerback)","1989-11-18","Lincolnton","Lincoln County, North Carolinaa","United States"
"Levi Brown","1984-03-16","Jacksonville","Onslow County, North Carrolina","United States"
"Philip Nelson","1993-09-11","Madison","Wisconsin","United States"
"Bobby Carpenter","1983-08-01","Lancaster","Ohioo","United States"
"John Kirby","1942-05-30","David City","Butler County, Nebraskaa","United States"
"Alex Barron","1982-09-28","Orangeburg","Orangeburgg County, South Carolina","United States"
"Leonard Johnson","1990-03-30","Clearwater","Pinellas County, Floridda","United States"
"John McGovern","1887-09-15","Arlington","Sibley County, Minnesotaa","United States"
"Mark Murphy","1958-04-22","Canton","Stark County, Ohio","United States"
"Ken Johnson","1947-02-12","Anderson","Indiiana","United States"
"Paul Lacoste","1974-09-03","Jackson","Mississippii","United States"
"Tim Ryan","1967-09-08","Memphis","Tennessee","United States"
"Will Allen","1978-08-05","Syracuse","New Yorkk","United States"
"Eric Brock","1985-04-04","Alexander City","Alabama","United States"
"Tony Dixon","1979-06-18","Tuscaloosa","Alabamaa","United States"
"Jonathan Carter","1979-03-20","Anniston","Alabama","United States"
"Matt Hill","1978-11-10","Grangeville","Idaho","United States"
"Dwight Jones","1989-01-01","Burlington","North Carolina","United States"
"Jonathan Carter","1979-03-20","Anniston","Calhoun County, Alabama","United States"
"David Lewis","1961-06-08","Portland","Multnomah County, Oregonn","United States"
"Teddy Williams","1988-07-03","Tyler","Smith County, Texass","United States"
"Charles Frederick","1982-02-02","Lake Worth","Floridaa","United States"
"Marcus Robinson","1975-02-27","Fort Valley","Georgia (U.S. state)","United States"
"Troy Smith","1977-07-30","Greenville","North Carolina","United States"
"Jonathan Nelson","1988-05-06","Mansfield","Tarrant County, Texas","United States"
"Harold Bishop","1970-04-08","Booneville","Mississipppi","United States"
"Mark Lee","1958-03-20","Hanford","Californiaa","United States"
"Fred Davis","1918-02-15","Louisville","Kentuckyy","United States"
"Michael Moore","1976-11-01","Fayette","Fayette County, Alabama","United States"
"Billy Martin","1942-10-27","Gainesville","Hall County, Georgia","United States"
"David Palmer","1972-11-19","Birmingham","Jefferson County, Alabamaa","United States"
"David Stewart","1982-08-28","Decatur","Limestone County, Alabama","United States"
"James Jones","1969-02-06","Davenport","Scott County, Ioowa","United States"
"Bob Davis","1927-05-03","Columbus","Georgia (U.S. state)","United States"
"Courtney Brown","1978-02-14","Charleston","Souuth Carolina","United States"
"Robert Smith","1972-03-04","Euclid","Cuyahoga County, Ohhio","United States"
"William Graham","1959-09-27","Silsbee","Hardin County, Texas","United States"
"Robert Johnson","1982-06-20","Americus","Sumter County, Georgia","United States"
"Stan White","1971-08-14","Birmingham","AAlabama","United States"
"Jeff Cross","1966-03-25","Blythe","Californiaa","United States"
"Kris Wilson","1981-08-22","Harrisburg","Pennsylvaniaa","United States"
"Jerry Johnson","1894-03-22","Linn Grove","Buena Vista County, Iowa","United States"
"Richmond McDavid Flowers, Jr.","1947-06-13","Dothan","Houston County, Alabama","United States"
"Sam Williams","1952-07-22","Cameron","Milam County, Texas","United States"
"Kenneth Dixon","1994-01-21","El Dorado","Union County, Arkansas","United States"
"James Harris","1982-06-02","Albany","Georgia (U.S. state)","United States"
"Stephen Jones","1960-06-08","Flint","Michigan","United States"
"John Burke","1971-09-07","Elizabeth","New Jersey","United States"
"James \\\\Quick\\\\ Murphy","1959-10-10","DeLand","Volusia County, Florida","United States"
"James Allen","1979-11-11","Portland","Multnomah County, Oregonn","United States"
"Tim Anderson","1980-11-22","Clyde","Sandusky County, Ohioo","United States"
"James Allen","1979-11-11","Portland","Oregon","United States"
"Michael Williams","1961-07-01","Atmore","Alabama","United States"
"Scott Jackson","1979-01-19","Whittier","California","United States"
"Rob Johnson","1973-03-18","Compton","Californiia","United States"
"Marvin Jones","1990-03-12","Fontana","Californnia","United States"
"William Howard","1964-06-02","Lima","Ohioo","United States"
"Bob White","1938-08-22","Portsmouth","Ohio","United States"
"James Shaw","1989-02-27","Birmingham","Jefferson County, Alabamaa","United States"
"Chris Parker (running back)","1972-12-31","Lynchburg","Viirginia","United States"
"George Thornton","1968-04-27","Montgomery","Alabama","United States"
"Jack Harris","1902-09-29","Jackson","Jackson County, Michigann","United States"
"Damian Johnson","1962-12-18","Great Bend","Kansas","United States"
"Brandon Williams","1989-02-21","Kirkwood","Miissouri","United States"
"Ben Nelson","1979-08-21","Coon Rapids","Anoka Counnty, Minnesota","United States"
"Tim Harris","1964-09-10","Birmingham","Jefferson County, Alaabama","United States"
"Chris Banks","1973-04-04","Lexington","Lafayette County, Missouri","United States"
"Robert Steele","1956-08-02","Columbus","Muscogee County, Geeorgia","United States"
"Tim Harris","1964-09-10","Birmingham","Shelby County, Alabamaa","United States"
"Robert Kent","1980-10-06","Indianola","Sunflower County, Mississippi","United States"
"Bryan Smith","1983-11-29","Newton","Texass","United States"
"Randy Robbins","1962-09-14","Casa Grande","Arizonaa","United States"
"John Brewer","1906-04-06","Griffin","Georgia (U.S. state))","United States"
"Troy Taylor","1968-04-05","Downey","Callifornia","United States"
"Jason Johnson","1974-02-06","Gladstone","Missouri","United States"
"Kevin Ross","1962-01-16","Camden","Camden County, New Jersey","United States"
"Anthony Bryant","1981-11-06","Greensboro","Hale County, Alabamma","United States"
"Bob Priestley","1920-01-05","Everett","Middlesex County, Massachusetts","United States"
"Joe Looney","1990-08-31","Lake Worth","Palm Beach County, Floridaa","United States"
"Richard O'Donnell","1900-07-31","Duluth","St. Louis County, Minnesota","United States"
"Josh Thomas","1989-05-03","Cedar Hill","Texas","United States"
"Bob Priestley","1920-01-05","Everett","Massachusettss","United States"
"Jason Johnson","1979-12-07","Tacoma","Washington (staate)","United States"
"Brad Johnson","1968-09-13","Marietta","Georgia (U.S.. state)","United States"
"Kevin Smith","1991-12-21","Compton","CCalifornia","United States"
"Chris Thomas","1996-08-17","Burbank","California","United States"
"John Sutro","1940-05-08","Oakland","Califoornia","United States"
"Gary Anderson","1961-04-18","Columbia","Missoouri","United States"
"Bill Collins","1901-10-20","Madison","Dane County, Wisconsin","United States"
"Thomas Lewis","1972-01-10","Akron","Summit Counnty, Ohio","United States"
"Ronald Jones","1981-09-17","Gulfport","Mississippi","United States"
"Terry Poole","1992-02-27","Marina","Californiaa","United States"
"Edwin Baker","1991-06-01","Highland Park","Michigann","United States"
"Roger Jackson","1959-02-28","Macon","Bibb County,  Georgia","United States"
"Devin Smith","1992-03-03","Akron","Summit County, Ohioo","United States"
"Gene Williams","1968-10-14","Blair","Washington County, Nebraska","United States"
"James Butler","1982-09-07","Climax","Georgia (U.S. state)","United States"
"Aaron Curry","1986-04-06","Fayetteville","North Carolinaa","United States"
"James Butler","1982-09-07","Climax","Decatur Coounty, Georgia","United States"
