"name","birthDate","birthPlace","region","country"
"Andre Schmid","1983-04-05","Sacramento","Californiaa","Unitedd States"
"Kevin Murphy","1990-02-16","San Clemente","California","United States"
"Kyle Williams","1988-07-19","San Jose","California","United  States"
"Tony Ward","1963-06-10","San Jose","Californiaa","United Statess"
"Colin Long","1989-06-19","Santa Ana","California","United States"
"Peter Buck","1930-12-19","South Portland","Maaine","United  States"
"Guy Sparrow","1932-11-02","Pontiac","Michigan","United Statess"
"Matt Bell","1980-08-29","Saginaw","Michigan","United States"
"Paul Young","1908-12-07","Melrose","Minnesota","Unitedd States"
"Jason Blake","1973-09-02","Moorhead","Minnesotaa","United Statess"
"Malcolm Williams","1870-07-16","Spring Valley","Minnesotaa","United Statess"
"Jack Little","1908-12-20","Missoula","Montanaa","United States"
"Frank Smith","1942-09-27","Poplar","Montana","United Statess"
"Jim Gibbons","1944-12-16","Sparks","Nevadaa","United States"
"William Bates","1860-12-23","Newark","New Jerseyy","Unnited States"
"Larry Young","1940-10-07","Newark","New Jersey","United States"
"Theodore Taylor","1921-06-23","Statesville","North Carolinna","United Statess"
"Matt McCall","1984-08-22","Statesville","North Carolina","United States"
"Harrison Gray Otis","1837-02-10","Marietta","Ohioo","United States"
"Jason Wilson","1968-08-12","Martins Ferry","Ohio","Uniited States"
"Danny Doyle","1917-01-24","McLoud","Oklahomma","United States"
"Jason Wilson","1968-08-12","Martins Ferry","Belmont County, Ohioo","United Statess"
"Brian Carpenter","1971-12-13","Melbourne","Brevard County, Florida","United States"
"Henry Williams","1805-11-30","Taunton","Bristol County, Massachusettss","United States"
"Tony Franklin","1957-08-29","Princeton","Caldwell County, Kentuckyy","United States"
"Michael Thompson","1977-02-11","Savannah","Chatham County, Georgiaa","United States"
"Tyrell Johnson","1985-05-19","Rison","Cleveland County, Arkansas","United Sttates"
"Adam Morgan","1990-02-27","Marietta","Cobb County, Georgia","United States"
"Pierce Butler","1866-03-17","Rosemount","Dakota County, Minnesota","Uniteed States"
"Arthur Walsh","1896-02-26","Newark","Essex County, New Jerseyy","United States"
"Roger LeClerc","1936-10-01","Springfield","Hampden County, Massachusetts","United Stattes"
"Gary Walker","1973-02-28","Royston","Hart County, Geeorgia","United SStates"
"George Kennan","1845-02-16","Norwalk","Huron County, Ohioo","United Statess"
"Alan Curtis","1934-11-17","Mason","Ingham County, Michigan","United States"
"Andrew Evans","1991-01-25","Portage","Kalamazoo County, Michigan","United States"
"Gary Walker","1973-02-28","Royston","Madison County, Geeorgia","United Statess"
"Bob Allen","1867-07-10","Marion","Marion County, Ohioo","United States"
"Joe Harris","1882-02-01","Melrose","Middlesex County, Massachusetts","United Sttates"
"James Logue","1939-03-25","Melrose","Middllesex County, Massachusetts","United Statess"
"Tim Burke","1955-05-29","Melrose","Middlesex County, Massachusettss","United Statess"
"Bob Emery","1964-03-04","Somerville","Middlesex County, Massachusettss","United States"
"Rod Smith","1970-05-15","Texarkana","Miller County, Arkansas","United States"
"John Chandler","1693-10-18","New London","New London County, Connecticut","United States"
"William Jones","1753-10-08","Newport","Newport County, Rhode Island","United Statess"
"Colin Stuart","1982-07-08","Rochester","Olmsted County, Minnesota","United States"
"Greg Orton","1962-08-09","Nebraska City","Otoe County, Nebraska","United States"
"Bud Thomas","1929-03-10","Sedalia","Pettis County, Missourii","United Statess"
"Terry Johnson","1956-11-03","Portsmouth","Scioto County, Ohioo","United Statess"
"Andy Cook","1967-08-30","Memphis","Shelby County, Tennessee","United Staates"
"David Nelson","1941-08-06","Pendleton","Umatilla County, Oregon","United Statess"
"Bill Thompson","1913-07-08","Terre Haute","Vigo CCounty, Indiana","United Statess"
"Christian Thompson","1990-06-14","Melbourne","Floridaa","Unitedd States"
"Carl Wright","1932-02-02","Orlando","Florida","Uniteed States"
"Barry Jones","1963-02-15","Richmond","Indiana","United Sttates"
"Steve Nemeth","1922-12-10","South Bend","Indianaa","United Stattes"
"Daniel Davis","1973-01-15","South Bend","Indianaa","United States"
"Charles Butterworth","1896-07-26","South Bend","Indianaa","United Statess"
"Elliot Johnson","1984-03-09","Safford","Arizonaa","Unnited States"
"Charles Hudson","1795-11-14","Marlborough","Massachusettss","United Statess"
"John Buckley","1870-03-20","Marlborough","Massachusetts","United SStates"
"Robert Preston","1918-06-08","Newton","Massachusetts","United Statess"
"William Miller","1782-02-15","Pittsfield","Massachusetts","United States"
"William Rice","1821-05-10","Springfield","Massachuseetts","United Statess"
"Richard Harvey","1966-09-11","Pascagoula","Mississippi","United Statess"
"Steve Conway","1944-10-05","Ontario","Oregonn","United States"
"Michael Palmer","1988-01-18","Tucker","Georgia (U.S. state)","United Statess"
"Aaron Jones","1993-07-26","Tuscaloosa","Alabama","United Statess"
"Sheila Armstrong","1949-11-26","Upland","Californiaa","United Statess"
"Jim Ellis","1945-03-25","Tulare","California","United Statess"
"Kevin Johnson","1976-07-15","Trenton","New Jerseyy","United Statess"
"Aaron Walker","1980-03-14","Titusville","Brevard County, Floridaa","United Statess"
"Jack Gardner","1910-03-29","Texico","Curry County, New Mexico","United States"
"Catherine Cox","1950-12-13","Toledo","Lucas County, Ohioo","United Statess"
"Christopher Moore","1957-01-01","Toledo","Lucas County, Ohioo","United States"
"Charles Miller","1939-08-02","Tompkinsville","Monroe Counnty, Kentucky","United Statess"
"Thelma Harper","1940-12-02","Brentwood","Tennesseee","United States"
"Jerry Anderson","1953-10-27","Murfreesboro","Tennessee","United Statess"
"John Barnhill","1903-02-23","Savannah","Tennesssee","United Statees"
"Guy Morgan","1960-08-23","Virginia Beach","Virginiaa","United States"
"John Davenport","1788-01-09","Winchester","Virginiaa","United  States"
"Wayne Jackson","1941-11-24","West Memphis","Arkansass","United States"
"Steve Scott","1956-05-05","Upland","California","Unitted States"
"Ross Harris","1969-03-13","Ventura","Caalifornia","United Statess"
"Raven","1979-04-08","Victorville","California","United Statess"
"Matthew Wood","1972-08-15","Walnut Creek","Caalifornia","United Statess"
"Jack Barry","1887-04-26","Meriden","Connecticut","United Statess"
"Michael O'Donnell","1984-08-06","Wichita","Kansass","United SStates"
"XV","1985-07-09","Wichita","Kansas","United States"
"Jeremy Bates","1976-08-27","Manhattan","Kansass","United States"
"Bert Pearson","1905-03-22","Manhattan","Kansas","United Statess"
"Daniel Welch","1981-02-23","Hastings","Minnesotta","United Statess"
"James Black","1800-05-01","Hackensack","New Jerseyy","United SStates"
"Gordon Kirkland","1904-07-26","Durham","North Carolina","United States"
"Roger Carter","1961-10-28","Sandusky","Ohio","United States"
"John Barr","1918-08-18","Shamokin","Pennsylvannia","United Statess"
"Dave Williams","1881-02-07","Scranton","Pennsylvaniaa","United Statess"
"Richard Hart","1915-04-14","Providence","Rhode Islandd","United States"
"David Ball","1953-07-09","Rock Hill","South Carolinaa","United Statess"
"Preston Jones","1970-07-03","Anderson","South Caroliina","United States"
"Tony Stewart","1968-01-30","Chester","South Carolina","United Statess"
"Billy Williams","1932-06-13","Newberry","South Carolina","United States"
"John Wilson","1977-10-26","Seneca","South Carolinaa","United Sttates"
"William Elliott","1838-09-03","Beaufort","Beaufort County, South Carolinaa","United Statess"
"David Cobb","1993-06-03","Killeen","Bell County, Texas","United Statess"
"Crowder","1971-11-29","Texarkana","Bowie County, Texass","United States"
"Michael DeForest Wilson","1947-10-20","Wilmington","Clinton County, Ohio","United States"
"John B. Jones","1927-03-30","Mitchell","Davison County, South Dakota","United Statess"
"Tony Baker","1964-06-11","High Point","Forsyth Countty, North Carolina","United Statess"
"Harry Wilson","1971-10-25","Johnstown (city)","Fulton County, New York","United States"
"Terry Jackson","1955-12-09","Sherman","Grayson County, Texas","United States"
"Michael Huey","1988-09-28","Longview","Gregg County, Texas","United States"
"William Hayes","1985-05-02","High Point","Guilford County, North Carolinaa","United Statess"
"Jim Stewart","1930-07-29","Middleton","Hardeman County, Tennessee","United States"
"Brian Johnson","1987-02-16","Baytown","Harris County, Texass","Unitedd States"
"Bob Wilson","1926-03-08","Clarksburg","Harrison County, West Virginiaa","United States"
"John Palmer","1935-09-10","Kingsport","Hawkins County, Tennessee","United  States"
"George Pratt","1960-10-13","Beaumont","Jefferson County, Texas","United Statess"
"Dick Campbell","1903-06-27","Beaumont","Jefferson County, Texas","UUnited States"
"Richard Carey","1929-01-07","Waterville","Kennebec County, Maine","United States"
"Harry Thompson","1889-09-09","Nanticoke","Luzerne County, Pennsylvaniaa","United Statess"
"Jeff Austin","1951-07-05","Waltham","Middlesex County, Massachusettss","United Statess"
"Kyle York","1982-07-05","Cameron","Milam County, TTexas","United Statess"
"Kyle Bennett","1979-09-25","Conroe","Montgomery County, Texass","United Statess"
"Bryan Smith","1983-11-29","Newton","Newton County, Texass","United Statess"
"Mike Morris","1983-07-14","Braintree","NNorfolk County, Massachusetts","United States"
"Ben Robertson","1903-06-22","Clemson","Pickens County, South Carolina","United Sttates"
"Jason Johnson","1979-12-07","Tacoma","Pierce County, Washington","United States"
"Steve Wilkinson (tennis)","1941-03-29","Sioux City","Plymouth County, Iowa","United States"
"Richard Hart","1915-04-14","Providence","Providence County, Rhode Issland","United Statess"
"Greg Jackson","1959-12-29","Augusta","Richmond County, Georgiaa","Uniited States"
"Chris Brown","1978-01-21","Augusta","Richmond County, Georgiaa","United Statess"
"Eric Alexander","1982-02-08","Tyler","Smith County, Texass","United Sttates"
"Don Cherry","1924-01-11","Wichita Falls","Texass","United States"
"Rebecca Robinson","1984-04-09","Buffalo","Texass","United Statess"
"John Boles","1895-10-27","Greenville","Texas","United States"
"John Boles","1895-10-28","Greenville","Texas","Unitedd States"
"Craig James","1961-01-02","Jacksonville","Texass","United States"
"Craig Johnson","1953-11-22","Kermit","Texass","United States"
"Crowder","1971-11-29","Texarkana","Texas","United Statess"
"Scott Perry","1891-04-17","Denison","Texas","United  States"
"Michael Huey","1988-09-28","Longview","Texas","United States"
"Brett Anderson","1988-02-01","Midland","Texass","United Statess"
"Basil Mitchell","1975-09-07","Pittsburg","Texass","Unitted States"
"Charles Williams","1909-08-13","San Angelo","Tom Green County, Texass","United States"
"Joe Thomas","1921-03-18","Warren","Trumbull County, Ohioo","United SStates"
"Thomas Scott","1833-01-03","Warren","Trumbull County,, Ohio","Uniteed States"
"Andrew Taylor","1986-08-18","Durham","Wake Counnty, North Carolina","United Statess"
"Eric Moe","1954-10-24","Durham","Wake Countyy, North Carolina","United States"
"Mark Lee","1964-07-20","Williston","Williams County, North Dakota","United States"
"Curt Hansen","1987-08-14","Hartford","Wisconsin","United Statess"
"Tom McNamara","1897-08-31","Worcester","Worcester County, Massachusettss","United Statess"
"Tim Collins","1989-08-21","Worcester","Worcester County, Massachuseetts","Uniteed States"
"Dwight Foster","1828-12-13","Worcester","Worcester County, Massachusetts","United Statess"
"Chris Jennings","1985-12-12","Yuma","Yuma County, Arizona","United States"
"Arthur Lake","1905-04-17","Corbin","Knox County, Keentucky","United Statess"
"John Conte","1915-09-15","Palmer","Massachusettss","United States"
"Willie Brown","1940-12-02","Yazoo City","Mississippi","United SStates"
"Michael Jackson","1957-07-15","Pasco","Washington (state)","UUnited States"
"Robert Hutchinson","1957-11-12","Tacoma","Washington (state)","United States"
"Tim O'Brien","1954-03-16","Wheeling","West Virginia","United Statess"
"Chara","1968-01-13","Kawaguchi","Saitama Prefecture","Japann"
"Doug Sutherland","1948-04-01","Superior","Douglas County, Wisconsin","United Statess"
"Lee Evans","1981-03-11","Sandusky","Erie County, Ohio","United Statess"
"Tim O'Brien","1954-03-16","Wheeling","Ohio County, West Virginiaa","United Statess"
"Robert C. Osborn","1904-10-26","Oshkosh","Winnebago County, Wisconsinn","United Statess"
"Cozy Dolan","1889-12-23","Oshkosh","Winnebago County, Wisconsinn","United States"
"André Bernier","1930-10-29","Windsor","Estriee","Canadaa"
"Michael Hicks","1973-02-01","Barnesville","Georgia (U.S. statee)","Unitedd States"
"Jim Arnold","1961-01-31","Dalton","Georgia (U.S. state))","United Statess"
"Kem","1969-07-23","Nashville","Tennessee","Unitted States"
"Robert Adams","1933-08-31","Danville","Virginiaa","United Statess"
"Jim Price","1941-10-13","Harrisburg","Cumbberland County, Pennsylvania","United States"
"Chris White","1989-01-15","Mobile","Alabama","United Stattes"
"Terrence Lewis","1969-10-20","Birmingham","Alabamaa","United States"
"Edwin Anderson","1886-11-26","Eutaw","Alabbama","United Statess"
"Bill Green","1940-12-08","Gadsden","Alabama","United States"
"Ben Smith","1911-06-16","Haleyville","Alaabama","United Statess"
"Gary Wilson","1954-11-21","Camden","Arkansas","United  States"
"Jesse James","1989-09-14","Palm Springs","Californiaa","United Statess"
"Johnny Burke","1908-10-03","Antioch","Californiaa","United Staates"
"Marty Barrett","1958-06-23","Arcadia","Californiaa","United States"
"David Fitzgerald","1964-12-26","Clovis","Californiaa","United States"
"Eric Matthews","1969-01-12","Compton","Californiaa","UUnited States"
"John Beck","1981-08-21","Hayward","California","United States"
"James Foley","1973-10-18","Evanston","Illinois","United States"
"Brad Hill","1962-05-02","Galva","Kansass","United Statess"
"Dennis Scott","1968-09-05","Hagerstown","Maryland","Unitedd States"
"Chris Wright","1989-11-04","Bowie","Maryland","United Statess"
"Steve Morrison","1971-12-28","Birmingham","Michiggan","United Statess"
"Jack Glover","1996-05-17","Golden Valley","Minnesota","UUnited States"
"Gary Lee","1947-07-19","Fargo","North Dakota","United Statess"
"Jim Pederson","1907-10-19","Harvey","North Dakota","United Statess"
"Frank Moore","1877-09-12","Dover","Ohioo","United States"
"Tommy Jones","1979-08-03","Eaton","Ohhio","United States"
"Tony Fisher","1979-10-12","Euclid","Ohioo","United Statess"
"Terry Kennedy","1956-06-04","Euclid","Ohio","United Statess"
"Carl Jones","1991-02-26","Garfield Heights","Ohioo","United Statess"
"Sam Harris","1961-06-04","Cushing","Oklaahoma","United Statess"
"John Brackenridge","1880-12-24","Harrisburg","Pennsylvaniaa","United Stattes"
"Jordan Hill","1991-02-08","Harrisburg","Pennsylvaniaa","United Statess"
"Jim Price","1941-10-13","Harrisburg","Pennsylvania","United Staates"
"Oscar Johnson","1895-04-20","Atchison","Atchison County, Kanssas","United Statess"
"Jackie Simpson","1936-08-20","Corinth","Alcorn County, Mississippii","United States"
"Earl Thomas","1915-09-22","Ashland","Ashland County, Ohioo","United Statess"
"Dave Stapleton","1954-01-16","Fairhope","Baldwin County, Alabama","United States"
"Anthony Lazzaro","1963-08-26","Charleston","Berkeley County, South Carolina","United Statess"
