"name","birthDate","birthPlace","region","country"
"Ian Joohnson","1986-10-10","Monroviaa","California","United States"
"Benn Chapman","1925-10-29","Oaklandd","Californiia","United States"
"Ben Chapman","1928-10-29","Oakland","California","United States"
"Ryan Murphyy","1992-10-14","Oaklandd","California","United States"
"The Grouchh","1975-05-20","Oaklandd","California","United States"
"Brandon Barnes","1986-05-15","Orangee","California","United States"
"Roy Williamsss","1980-08-14","Redwoood City","Californiaa","United States"
"Mark Greenn","1967-03-22","Riversidee","Californiaa","United States"
"D. J. Williamss","1982-07-20","Sacramento","California","United States"
"Andre SSchmidd","1983-04-05","Sacramentoo","California","United States"
"James Phelan","1892-12-05","Sacramentoo","California","United States"
"SScott Fisher","1963-07-20","San Josee","California","United States"
"Marrtin Davis","1958-11-15","San Joose","Californnia","United States"
"HHarold Huntt","1907-12-12","Milforrd","Kansass","United States"
"James Brittt","1960-09-12","Mindenn","Louisianna","United States"
"Don Zimmermannn","1949-11-22","Monroe","Louisiana","United States"
"Bill Whiteee","1977-05-29","Rockville","Marylandd","United States"
"John McLean","1878-01-10","Menominee","Michigann","United States"
"Frank Rice","1892-05-13","Muskegon","Miichigan","United States"
"Kelly Miller","1978-09-06","Rochesterr","Minnesotaa","United States"
"Bud Thomass","1929-03-10","Sedaliaa","Missouri","United States"
"Jack  Little","1908-12-20","Missoulaa","Montanaa","United States"
"David Bailey","1933-10-27","Newarkk","New Jersey","United States"
"Parke Goodwinn","1816-02-28","Paterson","New Jerseyy","United States"
"TTony Murphyy","1957-04-15","Paterson","New Jerseyy","United States"
"James Belll","1992-01-07","Plainfield","New Jerseyy","United States"
"David Handd","1900-01-23","Plainfieldd","New Jerseyy","United States"
"JJackk Gardner","1910-03-29","Texico","New Mexicoo","United States"
"Matt MMcCalll","1984-08-22","Statesvillee","North Carolina","United States"
"William Hunter","1774-11-26","Newportt","Rhhode Island","United States"
"Johnn Gardnerr","1697-09-17","Newportt","Rhode Islandd","United States"
"John Cokeerr","1971-10-28","Richlandd","Benton County, Washington","United States"
"Henry Townssend","1909-10-27","Shelby","Bolivar County, Mississippii","United States"
"Carl Jensenn","1920-12-11","Sleeppy Eye","Brown County, Minnesota","United States"
"Casey JJoness","1915-06-14","Princetton","Caldwell Counnty, Kentucky","United States"
"Jimmy Johnsonn","1943-02-04","Sheffieldd","Colbert County, Alabama","United States"
"Christian Howess","1972-02-21","Rocky Riverr","Cuyahoga County, Ohio","United States"
"Steve Stoonee","1947-07-14","South EEuclid","Cuyahoga County, Ohioo","United States"
"Michael Johnsonn","1987-02-07","Selmma","Dallas County, Alabamaa","United States"
"William Armstronggg","1938-05-08","Newarkk","Essex County, New Jerseyy","United States"
"Andrew Martinnn","1964-02-19","Newaark","Essex County, New Jersey","United States"
"Mutt Willliamss","1892-07-31","Ozarkk","Franklin County, Arkansass","United States"
"Sam Cranee","1854-01-02","Springfield","Hampden County, Massachusetts","United States"
"George Wilsonn","1942-05-09","Meridiann","Lauderdale County, Mississiippi","United States"
"Cecill Brownn","1944-06-22","Meridiann","Lauderddale County, Mississippi","United States"
"Daniel Bakerr","1791-08-17","Midwayy","Liberty County, Georgiaa","United States"
"Wayne BBrownn","1936-11-16","Mesa","Maaricopa County, Arizona","United States"
"Jerry Turner","1954-01-17","Texarkanaa","Miller County, Arkansass","United States"
"Brett Butlerr","1958-01-30","Montgomery","Montgomery County, Alabamaa","United States"
"Robert Johnsonn","1980-06-20","MMontgomery","Montgomery County, Alabamaa","United States"
"Jeremy Johhnson","1994-09-23","Montgomeryy","Montgomery County, Alabamaa","United States"
"Paul Gordonnn","1963-10-19","Newport","Newport County, Rhode Islandd","United States"
"Colin Stuarttt","1982-07-08","Rochesterr","Olmsted County, Minnesota","United States"
"KKen Brown","1965-03-10","Monroee","Ouachita Parish, Louisiana","United States"
"Charles Sullivannn","1899-04-24","Monroe","Ouachita Parish, Louisiana","United States"
"Anthony Carterr","1960-09-17","Riviera Beachh","Palm Beachh County, Florida","United States"
"David Milller","1909-11-28","Patersoon","Passaic County, New Jerseyy","United States"
"Bud Thomasss","1929-03-10","Sedaliaa","Pettis County, Missourii","United States"
"Jarvis Williamss","1965-05-16","Palatkaa","Putnam County, Floridaa","United States"
"Mike Jaccobss","1960-06-25","Molinee","Rock Island County, Illinois","United States"
"Phil Morrisonnn","1894-10-18","Rocckport","Spencer County, Indiana","United States"
"Steve Saanders","1952-09-17","Richland","Stewart County, Georrgia","United States"
"George  Burnss","1893-01-31","Niless","Trumbull County, Ohio","United States"
"Luuke Watson","1980-08-20","Stillwaterr","Washington County, Minnesota","United States"
"Jarvis Williamss","1987-10-15","Orlando","Floridaa","United States"
"James Hurstt","1967-06-01","Plantation","Floridaa","United States"
"Saam Basss","1851-07-21","Mitchell","Indianna","United States"
"Brian Bankss","1970-09-28","Mesaa","Ariizona","United States"
"George Wheeleerr","1869-08-03","Methuen","Massachusettss","United States"
"John Currtis","1948-03-09","Newwton","Massachusetts","United States"
"Theodore Dwight","1764-12-15","Northamptonn","Massachusetts","United States"
"Hugh Greenn","1959-07-27","Nattchez","Mississippi","United States"
"Bob Emeryyy","1964-03-04","Somervillee","Massachusettss","United States"
"Carl Wrightt","1932-02-02","Orlando","Orange County, Florida","United States"
"Charles Adams","1770-05-29","Quincyy","Massachusetts","United States"
"Brad Millerr","1989-10-18","Orlando","Orange County, Florida","United States"
"Brad Pearcee","1966-03-21","Provoo","Utahh","United States"
"Johnny Russelll","1940-01-23","Moorhead","MMississippi","United States"
"Albert HHill","1896-08-12","Washington","Georgia (U.S. state))","United States"
"Gerald Williamsss","1963-09-08","Waycross","Georgia (U.S. state))","United States"
"Kevin Johnson","1973-12-27","Winderr","Georgia (U.S. state))","United States"
"Tom Brownn","1890-07-02","Gallatin","Tennessee","United States"
"James Avery","1945-11-27","Suffolkk","Virginia","United States"
"Tonny Dixon","1979-06-18","Tuscaloosaa","Alabama","United States"
"Robin Robertss","1960-11-23","Tuskegeee","Alabamaa","United States"
"James Ennisss","1990-07-01","Venturaa","Californiaa","United States"
"John Jenkinsss","1989-07-11","Stamfordd","Connecticutt","United States"
"Matt Brennannn","1897-10-03","Stamford","Connecticut","United States"
"Mark Bellll","1957-06-14","Wichita","Kansaas","United States"
"James Comerr","1972-08-19","Tompkinsville","Kentuckyy","United States"
"Bobby Andersonnn","1947-10-11","Midland","Michigann","United States"
"Rob Johnsonn","1982-07-22","Anaconda","Montanaa","United States"
"John Walton","1947-10-04","Elizabethh City","North Carolina","United States"
"Aaron Brown","1956-01-13","Warrenn","Ohio","United States"
"Bob Petterson","1961-01-18","Wooster","OOhio","United States"
"Bryce Taylorr","1989-03-19","Broken Arrow","Oklahoma","United States"
"Edward H. Krebs","1944-01-13","Lebanonn","Pennsylvania","United States"
"Toom Cavanagh","1982-03-24","Warwickk","Rhode Island","United States"
"Michael Rothh","1990-02-15","Greerr","Soouth Carolina","United States"
"Mark Hammondd","1963-11-29","Lancasteer","Souuth Carolina","United States"
"Jaack  Drake","1934-07-29","Walnut","Pottawatttamie County, Iowa","United States"
"John McCloskeyyy","1882-08-20","Laramiee","AAlbany County, Wyoming","United States"
"Walter Robertss","1942-02-15","Texarkana","Bowie County, Texas","United States"
"Jack CConway","1918-07-30","Bryan","Brazos County, Texas","United States"
"Tim Moore","1970-10-02","Kings Mountainn","Cleveland County, North Carolinaa","United States"
"Mike Sandersss","1960-05-07","Vidallia","Concordia Parish, Louisiana","United States"
"Jeff SSchmidtt","1971-02-21","Northfield","Dakota County, Minnesotaa","United States"
"David Youngg","1968-05-11","Van Meterr","Dallas County, Iowa","United States"
"CChris Warren","1981-01-19","Gaarland","Dallas County, Texas","United States"
"Suzanne Davisss","1978-02-10","Denton","Denton County, Texas","United States"
"Doug Sutherlandd","1948-04-01","Superiorr","Dougglas County, Wisconsin","United States"
"Nick Galifianakiss","1928-07-22","Durhamm","Durham Counnty, North Carolina","United States"
"Jonathann Nelson","1988-05-06","Mansfield","Ellis County, Texass","United States"
"Harrry Harrison","1925-03-12","Stamfordd","Fairfield Couunty, Connecticut","United States"
"Tim Moorre","1970-10-02","Kings Mountainn","Gaston County, North Carollina","United States"
"John Gardnerrr","1933-07-21","Bataviaa","Genesee County, New Yorkk","United States"
"Terry Jaackson","1955-12-09","Sheerman","Grayson County, Texass","United States"
"Robert Holt","1959-10-04","Denison","Grayson County, Texass","United States"
"Frank Thomppson","1895-07-02","Sprinngfield","Greene County, Missourii","United States"
"Anthony Jamesss","1942-07-22","Myrtle BBeach","Horry County, South Carolina","United States"
"John  Grahamm","1961-06-01","Beaaumont","Jefferson County, Texass","United States"
"Jim Wilsonn","1947-03-09","Lake Millss","Jefferson County, Wisconsinn","United States"
"Jonathan Nelsonn","1988-05-06","Mansfield","Johnson County, Texas","United States"
"Matt Boydd","1991-02-02","Bellevuee","King County, Washington","United States"
"Bob Higgins","1886-09-23","Fayetteville","Lincoln County, Tennessee","United States"
"Ryan Taylorrr","1970-07-22","Towner","McHenry County, North Dakotaa","United States"
"John Eastonn","1933-03-04","Trenton","Mercer  County, New Jersey","United States"
"John Woods","1898-01-18","Princeton","Mercer County, West Virginiaa","United States"
"James Smithhh","1931-11-20","Walthamm","Middlesex County, Massachusettss","United States"
"Briann Wilsonn","1956-02-15","Odessaa","Midland Counnty, Texas","United States"
"Don HHarris","1936-09-08","Vidalia","Montgomery County, Georgiaa","United States"
"Stephen Roberts","1895-11-23","Summersvillee","Nicholas County, West Virginiaa","United States"
"Matthew Baker","1988-02-25","Bethlehemm","Northampton County, Pennsylvaniaa","United States"
"John Curran","1960-11-09","Utica","Oneida County, New Yorkk","United States"
"Fred Chapmann","1916-07-17","Libertty","Pickens County, South Carolinaa","United States"
"Joe Flynnn","1861-12-29","Proovidence","Provvidence County, Rhode Island","United States"
"Dwight Fosterr","1757-12-07","Providence","Providence County, Rhode Island","United States"
"Jerry Andersonn","1953-10-27","Murfreesboro","Rutherford County, Tennesssee","United States"
"Charles Johnsonnn","1949-03-31","Corpus Christi","San Patricio County, Texass","United States"
"William Matthewwss","1878-01-12","Mahanoy City","Schuylkill County, Pennsylvania","United States"
"John Thomasss","1935-01-25","Tyler","Smith County, Texass","United States"
"Robert A. Bradyy","1901-05-13","Marysvillee","Snohomish County, Washingtonn","United States"
"David Pearsonn","1934-12-22","Spartanburg","Spartanburg County, South Carolina","United States"
"Charles Day","1914-10-19","Collville","Stevens County, Washingtonn","United States"
"John Palmer","1935-09-10","Kingsportt","Sulllivan County, Tennessee","United States"
"Jack Snow","1943-01-25","Rock Springss","Sweetwater County, Wyoming","United States"
"Bob Lanierr","1925-03-10","Baytownn","Texaas","United States"
"Jeremy Jordann","1984-11-20","Corpus Christii","Texass","United States"
"Mike Montgommery","1949-07-10","Wichita Falls","Texas","United States"
"Brandon WWilliams","1992-09-09","Brookshiree","Texas","United States"
"John Weavverr","1959-04-08","Kermitt","Texass","United States"
"Red Jonness","1911-11-02","Timpson","Texas","United States"
"Terrence Murpphyy","1982-12-15","Tylerr","Texass","United States"
"David Sullivann","1977-04-29","Tyler","Texass","United States"
"Edward Thomas","1974-09-27","Thomassville","Thhomas County, Georgia","United States"
"Andrew Taaylorr","1986-08-18","Durhamm","Wake County, North Carolinaa","United States"
"Brandon Williamsss","1992-09-09","Brooksshire","Walller County, Texas","United States"
"Greg Bell","1948-10-16","Ogden","Weber County, Utah","United States"
"Fred Lanee","1975-09-06","Frankliin","Williamson County, Tennessee","United States"
"Jack Perkinss","1921-09-19","Medford","Wisconsin","United States"
"Been Davis","1972-12-26","Vero Beach","Florida","United States"
"John Barroww","1935-10-31","Delray Beachh","Floridaa","United States"
"David Carterrr","1953-11-27","Vincenness","Indiana","United States"
"William Courtenay","1875-06-19","Worcester","Massachusettss","United States"
"Tyler Mooreee","1987-01-30","Brandon","Mississippii","United States"
"Jeff  Austin","1951-07-05","Walthamm","Massachusettss","United States"
"John Dowd","1891-01-03","Weymouth","Massachuseetts","United States"
"Brad Crawforddd","1955-12-13","Logansportt","Indiana","United States"
"Charles Burnetttt","1944-04-13","Viicksburg","Mississippii","United States"
"Tim Collinsss","1989-08-21","Worcesterr","Massachusetts","United States"
"Phil Harriss","1956-12-19","Bothell","Washington (state)","United States"
"Johhn Contee","1930-05-03","Worcester","Massachusetts","United States"
"DDDavid Ross","1977-03-19","Bainbbridge","Georgia (U.S. state)","United States"
"Terry Allenn","1968-02-21","Commercee","Georgia (U.S. state)","United States"
"Jordan Hill","1991-02-08","Harrisburg","Cumberland County, Pennsylvania","United States"
"Frank Housee","1930-02-18","Bessemer","Alabamaa","United States"
"DDale Watsonn","1962-10-07","Birminghaam","Alabamaa","United States"
"CChris Williamss","1980-07-09","Birminghamm","Alabamaa","United States"
"Thomas Jeterr","1898-08-25","Florence","Alabama","United States"
"Bobby Jacksoonn","1936-01-10","Genevaa","Alabama","United States"
"George Johnsonn","1952-01-20","Fayetteville","Arkansas","United States"
"Mark Wrighhtt","1957-05-13","FFayetteville","Arkkansas","United States"
"Ray Phillipss","1954-03-18","Fordycee","Arkansas","United States"
"Jesse Jamesss","1989-09-14","Pallm Springs","California","United States"
"Jeff Harrisss","1974-07-04","Alamedaa","California","United States"
"Chris Lamberttt","1983-03-08","Burlingame","California","United States"
"Ryan Thhomas","1989-03-20","Claremont","Callifornia","United States"
"Ron Robbinson","1962-03-24","Exetter","California","United States"
"William Hudsonn","1919-01-24","Gilroy","California","United States"
"Ralph Winter","1952-04-24","Glendalee","Californiaa","United States"
"Eric Rogerss","1991-02-12","Glendora","CCalifornia","United States"
"Bobby Watkinnss","1960-05-31","Cottonwoodd","Idahoo","United States"
"Lewis Jackson","1989-09-20","Decatur","Illinoiss","United States"
"Henryy Holt","1887-11-13","Elginn","Illinois","United States"
"Scott Kelly","1967-06-13","Evanstonn","Illinoiss","United States"
"Jack Lawrence","1976-12-18","Covingtonn","Kentuckyy","United States"
