table_id,target_column,annotation_id
GitTables_169,0,http://dbpedia.org/ontology/id
GitTables_52682,2,http://dbpedia.org/ontology/id
GitTables_72460,1,http://dbpedia.org/ontology/name
GitTables_11405,1,http://dbpedia.org/ontology/type
GitTables_170907,2,http://dbpedia.org/ontology/id
GitTables_7759,0,http://dbpedia.org/ontology/id
GitTables_101603,0,http://dbpedia.org/ontology/id
GitTables_193186,1,http://dbpedia.org/ontology/position
GitTables_123323,0,http://dbpedia.org/ontology/id
GitTables_162111,3,http://dbpedia.org/ontology/name
GitTables_187346,1,http://dbpedia.org/ontology/name
GitTables_30920,10,http://dbpedia.org/ontology/startDate
GitTables_6339,57,http://dbpedia.org/ontology/state
GitTables_166632,2,http://dbpedia.org/ontology/definition
GitTables_145911,2,http://dbpedia.org/ontology/id
GitTables_75182,0,http://dbpedia.org/ontology/id
GitTables_149998,2,http://dbpedia.org/ontology/description
GitTables_98770,3,http://dbpedia.org/ontology/description
GitTables_96307,4,http://dbpedia.org/ontology/source
GitTables_49862,3,http://dbpedia.org/ontology/route
GitTables_132715,2,http://dbpedia.org/ontology/address
GitTables_44551,0,http://dbpedia.org/ontology/id
GitTables_116394,2,http://dbpedia.org/ontology/id
GitTables_57714,6,http://dbpedia.org/ontology/name
GitTables_34756,0,http://dbpedia.org/ontology/id
GitTables_10696,2,http://dbpedia.org/ontology/time
GitTables_1476,3,http://dbpedia.org/ontology/created
GitTables_35738,0,http://dbpedia.org/ontology/id
GitTables_72438,3,http://dbpedia.org/ontology/rating
GitTables_6038,2,http://dbpedia.org/ontology/field
GitTables_12654,4,http://dbpedia.org/ontology/type
GitTables_35437,5,http://dbpedia.org/ontology/gender
GitTables_35673,1,http://dbpedia.org/ontology/name
GitTables_157456,3,http://dbpedia.org/ontology/id
GitTables_7368,5,http://dbpedia.org/ontology/name
GitTables_22238,2,http://dbpedia.org/ontology/code
GitTables_6717,2,http://dbpedia.org/ontology/abbreviation
GitTables_25014,3,http://dbpedia.org/ontology/countryCode
GitTables_650,1,http://dbpedia.org/ontology/class
GitTables_67679,0,http://dbpedia.org/ontology/id
GitTables_197351,6,http://dbpedia.org/ontology/description
GitTables_16188,14,http://dbpedia.org/ontology/address
GitTables_148299,1,http://dbpedia.org/ontology/abbreviation
GitTables_145509,1,http://dbpedia.org/ontology/time
GitTables_10495,4,http://dbpedia.org/ontology/status
GitTables_45278,6,http://dbpedia.org/ontology/name
GitTables_766,4,http://dbpedia.org/ontology/source
GitTables_88822,5,http://dbpedia.org/ontology/name
GitTables_99850,9,http://dbpedia.org/ontology/type
GitTables_8918,5,http://dbpedia.org/ontology/price
GitTables_126834,4,http://dbpedia.org/ontology/note
GitTables_102224,8,http://dbpedia.org/ontology/id
GitTables_124512,0,http://dbpedia.org/ontology/id
GitTables_31814,0,http://dbpedia.org/ontology/id
GitTables_79313,0,http://dbpedia.org/ontology/id
GitTables_162330,0,http://dbpedia.org/ontology/id
GitTables_3153,1,http://dbpedia.org/ontology/name
GitTables_98241,4,http://dbpedia.org/ontology/cost
GitTables_81352,21,http://dbpedia.org/ontology/description
GitTables_43294,1,http://dbpedia.org/ontology/code
GitTables_118650,0,http://dbpedia.org/ontology/id
GitTables_110839,11,http://dbpedia.org/ontology/type
GitTables_98139,9,http://dbpedia.org/ontology/description
GitTables_11226,0,http://dbpedia.org/ontology/id
GitTables_200728,0,http://dbpedia.org/ontology/id
GitTables_49744,4,http://dbpedia.org/ontology/type
GitTables_21233,0,http://dbpedia.org/ontology/id
GitTables_43246,3,http://dbpedia.org/ontology/title
GitTables_118028,10,http://dbpedia.org/ontology/filename
GitTables_2205,0,http://dbpedia.org/ontology/region
GitTables_74046,1,http://dbpedia.org/ontology/city
GitTables_196136,6,http://dbpedia.org/ontology/type
GitTables_87081,3,http://dbpedia.org/ontology/name
GitTables_83729,0,http://dbpedia.org/ontology/id
GitTables_112826,1,http://dbpedia.org/ontology/type
GitTables_7429,3,http://dbpedia.org/ontology/code
GitTables_15894,3,http://dbpedia.org/ontology/state
GitTables_130810,0,http://dbpedia.org/ontology/id
GitTables_134192,1,http://dbpedia.org/ontology/district
GitTables_119672,1,http://dbpedia.org/ontology/country
GitTables_155945,0,http://dbpedia.org/ontology/id
GitTables_83398,3,http://dbpedia.org/ontology/year
GitTables_81312,4,http://dbpedia.org/ontology/note
GitTables_163297,2,http://dbpedia.org/ontology/description
GitTables_50951,0,http://dbpedia.org/ontology/id
GitTables_180449,0,http://dbpedia.org/ontology/id
GitTables_92615,6,http://dbpedia.org/ontology/price
GitTables_32658,0,http://dbpedia.org/ontology/id
GitTables_146609,0,http://dbpedia.org/ontology/year
GitTables_104538,0,http://dbpedia.org/ontology/id
GitTables_148046,3,http://dbpedia.org/ontology/city
GitTables_117853,11,http://dbpedia.org/ontology/notes
GitTables_70668,6,http://dbpedia.org/ontology/parent
GitTables_16457,0,http://dbpedia.org/ontology/code
GitTables_37784,1,http://dbpedia.org/ontology/language
GitTables_35092,22,http://dbpedia.org/ontology/min
GitTables_73599,4,http://dbpedia.org/ontology/startDate
GitTables_205486,8,http://dbpedia.org/ontology/rank
GitTables_112893,1,http://dbpedia.org/ontology/name
GitTables_74763,4,http://dbpedia.org/ontology/title
GitTables_6131,0,http://dbpedia.org/ontology/id
GitTables_148608,0,http://dbpedia.org/ontology/id
GitTables_20787,1,http://dbpedia.org/ontology/startDate
GitTables_11563,0,http://dbpedia.org/ontology/id
GitTables_28390,19,http://dbpedia.org/ontology/notes
GitTables_58103,9,http://dbpedia.org/ontology/name
GitTables_151517,2,http://dbpedia.org/ontology/month
GitTables_8033,0,http://dbpedia.org/ontology/id
GitTables_75880,1,http://dbpedia.org/ontology/series
GitTables_46944,1,http://dbpedia.org/ontology/name
GitTables_23284,2,http://dbpedia.org/ontology/value
GitTables_101748,17,http://dbpedia.org/ontology/max
GitTables_145034,0,http://dbpedia.org/ontology/id
GitTables_85021,0,http://dbpedia.org/ontology/type
GitTables_48013,2,http://dbpedia.org/ontology/name
GitTables_71394,0,http://dbpedia.org/ontology/id
GitTables_115639,0,http://dbpedia.org/ontology/id
GitTables_18069,0,http://dbpedia.org/ontology/state
GitTables_52925,2,http://dbpedia.org/ontology/name
GitTables_160852,18,http://dbpedia.org/ontology/rating
GitTables_99184,5,http://dbpedia.org/ontology/date
GitTables_40325,1,http://dbpedia.org/ontology/category
GitTables_97104,4,http://dbpedia.org/ontology/currency
GitTables_34431,0,http://dbpedia.org/ontology/country
GitTables_146615,33,http://dbpedia.org/ontology/year
GitTables_41263,0,http://dbpedia.org/ontology/id
GitTables_138491,73,http://dbpedia.org/ontology/language
GitTables_115424,7,http://dbpedia.org/ontology/id
GitTables_42493,0,http://dbpedia.org/ontology/name
GitTables_48836,7,http://dbpedia.org/ontology/end
GitTables_19946,2,http://dbpedia.org/ontology/name
GitTables_117063,17,http://dbpedia.org/ontology/description
GitTables_64145,8,http://dbpedia.org/ontology/id
GitTables_104052,11,http://dbpedia.org/ontology/county
GitTables_24175,1,http://dbpedia.org/ontology/type
GitTables_42269,30,http://dbpedia.org/ontology/category
GitTables_97150,8,http://dbpedia.org/ontology/description
GitTables_27968,2,http://dbpedia.org/ontology/type
GitTables_7429,5,http://dbpedia.org/ontology/description
GitTables_129352,1,http://dbpedia.org/ontology/number
GitTables_51237,3,http://dbpedia.org/ontology/description
GitTables_55273,2,http://dbpedia.org/ontology/city
GitTables_161761,0,http://dbpedia.org/ontology/id
GitTables_46160,28,http://dbpedia.org/ontology/status
GitTables_5627,6,http://dbpedia.org/ontology/comment
GitTables_132116,4,http://dbpedia.org/ontology/value
GitTables_68463,11,http://dbpedia.org/ontology/currency
GitTables_127271,1,http://dbpedia.org/ontology/code
GitTables_36674,17,http://dbpedia.org/ontology/name
GitTables_7093,6,http://dbpedia.org/ontology/type
GitTables_4899,8,http://dbpedia.org/ontology/name
GitTables_198104,8,http://dbpedia.org/ontology/gender
GitTables_61681,6,http://dbpedia.org/ontology/cost
GitTables_59943,1,http://dbpedia.org/ontology/month
GitTables_55802,3,http://dbpedia.org/ontology/description
GitTables_91615,1,http://dbpedia.org/ontology/description
GitTables_13299,9,http://dbpedia.org/ontology/description
GitTables_149443,2,http://dbpedia.org/ontology/race
GitTables_66388,1,http://dbpedia.org/ontology/description
GitTables_74887,5,http://dbpedia.org/ontology/rank
GitTables_46867,2,http://dbpedia.org/ontology/model
GitTables_36672,5,http://dbpedia.org/ontology/age
GitTables_149877,1,http://dbpedia.org/ontology/name
GitTables_204126,3,http://dbpedia.org/ontology/score
GitTables_8130,2,http://dbpedia.org/ontology/name
GitTables_45859,6,http://dbpedia.org/ontology/model
GitTables_5668,13,http://dbpedia.org/ontology/source
GitTables_60429,12,http://dbpedia.org/ontology/description
GitTables_95711,4,http://dbpedia.org/ontology/elevation
GitTables_107873,4,http://dbpedia.org/ontology/id
GitTables_3812,10,http://dbpedia.org/ontology/description
GitTables_44538,0,http://dbpedia.org/ontology/id
GitTables_35227,5,http://dbpedia.org/ontology/species
GitTables_45829,1,http://dbpedia.org/ontology/id
GitTables_85458,0,http://dbpedia.org/ontology/name
GitTables_10901,1,http://dbpedia.org/ontology/year
GitTables_62679,0,http://dbpedia.org/ontology/id
GitTables_107898,0,http://dbpedia.org/ontology/id
GitTables_103517,1,http://dbpedia.org/ontology/title
GitTables_65286,2,http://dbpedia.org/ontology/name
GitTables_101997,3,http://dbpedia.org/ontology/county
GitTables_132903,1,http://dbpedia.org/ontology/type
GitTables_69426,8,http://dbpedia.org/ontology/id
GitTables_130005,5,http://dbpedia.org/ontology/name
GitTables_64085,10,http://dbpedia.org/ontology/parent
GitTables_17297,0,http://dbpedia.org/ontology/id
GitTables_97150,0,http://dbpedia.org/ontology/id
GitTables_103718,2,http://dbpedia.org/ontology/code
GitTables_100210,0,http://dbpedia.org/ontology/id
GitTables_23404,25,http://dbpedia.org/ontology/notes
GitTables_10028,1,http://dbpedia.org/ontology/name
GitTables_7634,4,http://dbpedia.org/ontology/name
GitTables_24885,0,http://dbpedia.org/ontology/year
GitTables_66069,4,http://dbpedia.org/ontology/state
GitTables_33541,1,http://dbpedia.org/ontology/source
GitTables_178543,5,http://dbpedia.org/ontology/comment
GitTables_79914,3,http://dbpedia.org/ontology/description
GitTables_139362,0,http://dbpedia.org/ontology/id
GitTables_20431,5,http://dbpedia.org/ontology/price
GitTables_114070,0,http://dbpedia.org/ontology/county
GitTables_56015,0,http://dbpedia.org/ontology/id
GitTables_96458,1,http://dbpedia.org/ontology/description
GitTables_33435,7,http://dbpedia.org/ontology/type
GitTables_8026,10,http://dbpedia.org/ontology/price
GitTables_179410,0,http://dbpedia.org/ontology/id
GitTables_91990,3,http://dbpedia.org/ontology/description
GitTables_2622,3,http://dbpedia.org/ontology/year
GitTables_8026,5,http://dbpedia.org/ontology/country
GitTables_186178,7,http://dbpedia.org/ontology/time
GitTables_63913,1,http://dbpedia.org/ontology/category
GitTables_112238,0,http://dbpedia.org/ontology/duration
GitTables_204601,0,http://dbpedia.org/ontology/id
GitTables_155338,1,http://dbpedia.org/ontology/name
GitTables_46867,15,http://dbpedia.org/ontology/cost
GitTables_24145,0,http://dbpedia.org/ontology/name
GitTables_38457,4,http://dbpedia.org/ontology/sex
GitTables_107853,26,http://dbpedia.org/ontology/score
GitTables_13,5,http://dbpedia.org/ontology/rating
GitTables_76948,0,http://dbpedia.org/ontology/id
GitTables_16263,2,http://dbpedia.org/ontology/startDate
GitTables_4421,1,http://dbpedia.org/ontology/name
GitTables_40193,6,http://dbpedia.org/ontology/description
GitTables_21857,3,http://dbpedia.org/ontology/name
GitTables_54649,1,http://dbpedia.org/ontology/id
GitTables_138595,3,http://dbpedia.org/ontology/start
GitTables_172114,2,http://dbpedia.org/ontology/depth
GitTables_16387,9,http://dbpedia.org/ontology/weight
GitTables_120737,7,http://dbpedia.org/ontology/year
GitTables_114985,2,http://dbpedia.org/ontology/age
GitTables_179254,2,http://dbpedia.org/ontology/road
GitTables_1949,0,http://dbpedia.org/ontology/title
GitTables_6315,2,http://dbpedia.org/ontology/rating
GitTables_164917,0,http://dbpedia.org/ontology/id
GitTables_112946,2,http://dbpedia.org/ontology/date
GitTables_51533,3,http://dbpedia.org/ontology/weight
GitTables_91384,0,http://dbpedia.org/ontology/date
GitTables_25914,3,http://dbpedia.org/ontology/version
GitTables_13552,0,http://dbpedia.org/ontology/id
GitTables_14526,3,http://dbpedia.org/ontology/score
GitTables_78431,6,http://dbpedia.org/ontology/name
GitTables_167047,7,http://dbpedia.org/ontology/source
GitTables_10668,12,http://dbpedia.org/ontology/status
GitTables_43740,1,http://dbpedia.org/ontology/name
GitTables_75770,0,http://dbpedia.org/ontology/name
GitTables_709,10,http://dbpedia.org/ontology/notes
GitTables_181381,2,http://dbpedia.org/ontology/value
GitTables_155116,0,http://dbpedia.org/ontology/id
GitTables_69719,2,http://dbpedia.org/ontology/order
GitTables_20416,0,http://dbpedia.org/ontology/id
GitTables_59821,5,http://dbpedia.org/ontology/version
GitTables_115029,0,http://dbpedia.org/ontology/county
GitTables_73923,0,http://dbpedia.org/ontology/id
GitTables_53430,4,http://dbpedia.org/ontology/species
GitTables_26004,3,http://dbpedia.org/ontology/description
GitTables_37828,0,http://dbpedia.org/ontology/name
GitTables_202759,2,http://dbpedia.org/ontology/name
GitTables_21791,5,http://dbpedia.org/ontology/description
GitTables_12654,14,http://dbpedia.org/ontology/alias
GitTables_175878,1,http://dbpedia.org/ontology/name
GitTables_183973,3,http://dbpedia.org/ontology/field
GitTables_100277,1,http://dbpedia.org/ontology/name
GitTables_133412,9,http://dbpedia.org/ontology/region
GitTables_168969,7,http://dbpedia.org/ontology/elevation
GitTables_74382,0,http://dbpedia.org/ontology/name
GitTables_5220,4,http://dbpedia.org/ontology/value
GitTables_27662,22,http://dbpedia.org/ontology/source
GitTables_196955,2,http://dbpedia.org/ontology/year
GitTables_124921,0,http://dbpedia.org/ontology/id
GitTables_200977,0,http://dbpedia.org/ontology/id
GitTables_59555,2,http://dbpedia.org/ontology/rating
GitTables_32545,10,http://dbpedia.org/ontology/company
GitTables_201075,1,http://dbpedia.org/ontology/name
GitTables_497,0,http://dbpedia.org/ontology/id
GitTables_85298,8,http://dbpedia.org/ontology/version
GitTables_171519,4,http://dbpedia.org/ontology/gender
GitTables_133594,2,http://dbpedia.org/ontology/code
GitTables_21148,4,http://dbpedia.org/ontology/state
GitTables_61768,20,http://dbpedia.org/ontology/class
GitTables_28595,2,http://dbpedia.org/ontology/description
GitTables_149175,2,http://dbpedia.org/ontology/series
GitTables_62023,12,http://dbpedia.org/ontology/number
GitTables_184604,3,http://dbpedia.org/ontology/name
GitTables_12874,3,http://dbpedia.org/ontology/title
GitTables_49656,6,http://dbpedia.org/ontology/name
GitTables_62267,1,http://dbpedia.org/ontology/id
GitTables_89011,6,http://dbpedia.org/ontology/length
GitTables_73923,2,http://dbpedia.org/ontology/title
GitTables_190179,0,http://dbpedia.org/ontology/id
GitTables_32019,0,http://dbpedia.org/ontology/population
GitTables_193645,0,http://dbpedia.org/ontology/category
GitTables_5271,1,http://dbpedia.org/ontology/name
GitTables_87081,17,http://dbpedia.org/ontology/description
GitTables_119639,1,http://dbpedia.org/ontology/year
GitTables_161527,1,http://dbpedia.org/ontology/id
GitTables_35222,9,http://dbpedia.org/ontology/season
GitTables_189578,11,http://dbpedia.org/ontology/order
GitTables_3038,6,http://dbpedia.org/ontology/description
GitTables_147187,2,http://dbpedia.org/ontology/gender
GitTables_41486,19,http://dbpedia.org/ontology/type
GitTables_121454,12,http://dbpedia.org/ontology/model
GitTables_146615,1,http://dbpedia.org/ontology/elevation
GitTables_83366,2,http://dbpedia.org/ontology/name
GitTables_138402,1,http://dbpedia.org/ontology/name
GitTables_81639,0,http://dbpedia.org/ontology/id
GitTables_36033,5,http://dbpedia.org/ontology/season
GitTables_13153,0,http://dbpedia.org/ontology/id
GitTables_180537,0,http://dbpedia.org/ontology/id
GitTables_49811,1,http://dbpedia.org/ontology/id
GitTables_44895,8,http://dbpedia.org/ontology/name
GitTables_187709,5,http://dbpedia.org/ontology/city
GitTables_143269,17,http://dbpedia.org/ontology/depth
GitTables_122739,0,http://dbpedia.org/ontology/id
GitTables_16487,0,http://dbpedia.org/ontology/id
GitTables_129067,4,http://dbpedia.org/ontology/description
GitTables_65807,6,http://dbpedia.org/ontology/currency
GitTables_101505,3,http://dbpedia.org/ontology/race
GitTables_15394,4,http://dbpedia.org/ontology/code
GitTables_12628,3,http://dbpedia.org/ontology/name
GitTables_165290,4,http://dbpedia.org/ontology/region
GitTables_1453,5,http://dbpedia.org/ontology/reference
GitTables_44864,1,http://dbpedia.org/ontology/name
GitTables_335,14,http://dbpedia.org/ontology/day
GitTables_92029,5,http://dbpedia.org/ontology/filename
GitTables_51586,0,http://dbpedia.org/ontology/id
